strategy,run_idx,candidate_lock_flag,propagating_flag,period,clock_signature_drift,phase_signature_std_mean,centroid_displacement,nonvac_final
bundle4,58,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,59,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,60,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,61,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,62,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,63,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,64,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,65,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,66,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,67,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,68,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,69,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,70,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,71,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,72,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,73,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,74,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,75,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,76,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,77,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,78,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,79,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,80,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,81,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,82,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,83,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,84,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,85,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,86,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,87,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,88,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,89,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,90,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,91,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,92,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,93,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,94,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,95,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,96,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,97,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,98,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,99,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,100,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,101,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,102,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,103,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,104,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,105,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,106,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,107,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,108,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,109,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,110,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,111,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,112,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,113,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,114,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,115,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,116,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,117,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,118,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,119,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,120,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,121,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,122,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,123,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,124,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,125,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,126,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,127,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,128,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,129,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,130,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,131,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,132,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,133,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,134,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,135,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,136,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,137,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,138,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,139,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,140,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,141,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,142,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,143,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,144,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,145,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,146,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,147,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,148,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,149,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,150,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,151,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,152,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,153,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,154,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,155,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,156,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,157,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,158,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,159,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,160,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,161,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,162,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,163,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,164,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,165,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,166,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,167,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,168,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,169,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,170,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,171,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,172,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,173,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,174,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,175,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,176,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,177,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,178,False,False,,0.6420454545454546,0.04470351792914673,0.26048951048951086,286
bundle4,179,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,180,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,181,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,182,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,183,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,184,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,185,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,186,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,187,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,188,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,189,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,190,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,191,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,192,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,193,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,194,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,195,False,False,,0.6814182884564116,0.03484640303563929,0.23928571428571388,280
bundle4,196,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,197,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,198,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,199,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,200,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,201,False,False,,0.7982537989869369,0.05190451112776424,0.23928571428571388,280
bundle4,202,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,203,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,204,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,205,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,206,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,207,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,208,False,False,,0.4546787523327113,0.025434660501882995,0.26048951048951086,286
bundle4,209,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,210,False,False,,0.6420454545454546,0.04470351792914674,0.26048951048951086,286
bundle4,211,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle4,212,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,213,False,False,,0.6420454545454546,0.04470351792914675,0.26048951048951086,286
bundle4,214,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,215,False,False,,0.4546787523327112,0.025434660501882995,0.26048951048951086,286
bundle4,216,False,False,,0.6619234870701146,0.034323529416939114,0.23928571428571388,280
bundle4,217,False,False,,0.7982537989869369,0.05190451112776425,0.23928571428571388,280
bundle4,218,False,False,,0.8131609348618145,0.05225500767147623,0.23928571428571388,280
bundle4,219,False,False,,0.8131609348618145,0.052255007671476235,0.23928571428571388,280
bundle12,0,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,1,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,2,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,3,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,4,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,5,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,6,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,7,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,8,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,9,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,10,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,11,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,12,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,13,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,14,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,15,False,False,,0.5653603483515507,0.04438795296223011,0.16423578090883223,895
bundle12,16,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,17,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,18,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,19,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,20,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,21,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,22,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,23,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,24,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,25,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,26,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,27,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,28,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,29,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,30,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,31,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,32,False,False,,0.5653603483515507,0.04438795296223011,0.16423578090883223,895
bundle12,33,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,34,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,35,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,36,False,False,,0.5634830711810184,0.04456205606825559,0.16423578090883223,895
bundle12,37,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,38,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,39,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,40,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,41,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,42,False,False,,0.5634830711810184,0.04456205606825559,0.16423578090883223,895
bundle12,43,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,44,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,45,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,46,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,47,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,48,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,49,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,50,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,51,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,52,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,53,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,54,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,55,False,False,,0.5653603483515507,0.04438795296223011,0.16423578090883223,895
bundle12,56,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,57,False,False,,0.5653603483515507,0.04438795296223011,0.16423578090883223,895
bundle12,58,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,59,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,60,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,61,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,62,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,63,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,64,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,65,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,66,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,67,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,68,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,69,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,70,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,71,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,72,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,73,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,74,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,75,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,76,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,77,False,False,,0.5634830711810184,0.04456205606825559,0.16423578090883223,895
bundle12,78,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,79,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,80,False,False,,0.5803230249711188,0.045448619926241114,0.16865104576397655,895
bundle12,81,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,82,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,83,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,84,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,85,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,86,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,87,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,88,False,False,,0.567976317426464,0.04473403531199401,0.16865104576397655,895
bundle12,89,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,90,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,91,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,92,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,93,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,94,False,False,,0.5634830711810184,0.04456205606825559,0.16423578090883223,895
bundle12,95,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,96,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,97,False,False,,0.5814116235670488,0.04555952332438967,0.16865104576397655,895
bundle12,98,False,False,,0.5634830711810184,0.04456205606825559,0.16423578090883223,895
bundle12,99,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,100,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,101,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,102,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,103,False,False,,0.5312583311117035,0.041650334009470026,0.16423578090883223,895
bundle12,104,False,False,,0.5754854261085932,0.045038792908658414,0.16423578090883223,895
bundle12,105,False,False,,0.5380176397405136,0.04193812169610301,0.16865104576397655,895
bundle12,106,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,107,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,108,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,109,False,False,,0.5698591486714655,0.04486896573704919,0.16865104576397655,895
bundle12,110,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,111,False,False,,0.5338298675908647,0.04150900203811768,0.16423578090883223,895
bundle12,112,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,113,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,114,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
bundle12,115,False,False,,0.5739247311827957,0.045222568043732043,0.16423578090883223,895
bundle12,116,False,False,,0.5404725406558252,0.04206598851572602,0.16865104576397655,895
